Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"SCN_CN05_9620_CEI026", 13.8, 1,     7820.9,   -0.5,   0.98161, 2,     7820.9, -120.5,   0.98161, 3,     7820.9,  119.5,   0.98161
"SCN_CN05_9623_CEI026", 13.8, 1,    7820.89,   -0.5,   0.98161, 2,    7820.89, -120.5,   0.98161, 3,    7820.89,  119.5,   0.98161
"SCN_CN05_9624_CEI026", 13.8, 1,    7820.89,   -0.5,   0.98161, 2,    7820.89, -120.5,   0.98161, 3,    7820.89,  119.5,   0.98161
"SCN_CN05_9625_CEI026", 13.8, 1,    7820.88,   -0.5,   0.98161, 2,    7820.88, -120.5,   0.98161, 3,    7820.88,  119.5,   0.98161
"SCN_CN05_9628_CEI026", 13.8, 1,    7820.88,   -0.5,   0.98161, 2,    7820.88, -120.5,   0.98161, 3,    7820.88,  119.5,   0.98161
"SCN_CN05_9616_CEI026", 13.8, 1,    7820.92,   -0.5,   0.98161, 2,    7820.92, -120.5,   0.98161, 3,    7820.92,  119.5,   0.98161
"SCN_CN05_9614_CEI026", 13.8, 1,    7820.93,   -0.5,   0.98161, 2,    7820.93, -120.5,   0.98161, 3,    7820.93,  119.5,   0.98161
"SCN_CN05_9613_CEI026", 13.8, 1,    7820.94,   -0.5,   0.98161, 2,    7820.94, -120.5,   0.98161, 3,    7820.94,  119.5,   0.98161
"SCN_CN05_9579_CEI026", 13.8, 1,    7820.98,   -0.5,   0.98162, 2,    7820.98, -120.5,   0.98162, 3,    7820.98,  119.5,   0.98162
"SCN_CN05_9578_CEI026", 13.8, 1,    7821.01,   -0.5,   0.98162, 2,    7821.01, -120.5,   0.98162, 3,    7821.01,  119.5,   0.98162
"SCN_CN05_9580_CEI026", 13.8, 1,    7821.08,   -0.5,   0.98163, 2,    7821.08, -120.5,   0.98163, 3,    7821.08,  119.5,   0.98163
"SCN_CN05_9581_CEI026", 13.8, 1,    7821.16,   -0.5,   0.98164, 2,    7821.16, -120.5,   0.98164, 3,    7821.16,  119.5,   0.98164
"SCN_CN05_9583_CEI026", 13.8, 1,    7821.25,   -0.5,   0.98165, 2,    7821.25, -120.5,   0.98165, 3,    7821.25,  119.5,   0.98165
