Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"SES_ES12_9059_BSB116", 13.8, 1,    7580.51,   -0.3,   0.95144, 2,    7580.51, -120.3,   0.95144, 3,    7580.51,  119.7,   0.95144
"SES_ES12_9058_BSB116", 13.8, 1,    7579.24,   -0.3,   0.95128, 2,    7579.24, -120.3,   0.95128, 3,    7579.24,  119.7,   0.95128
"SES_ES12_9066_BSB116", 13.8, 1,     7589.5,   -0.3,   0.95257, 2,     7589.5, -120.3,   0.95257, 3,     7589.5,  119.7,   0.95257
"SES_ES12_9067_BSB116", 13.8, 1,    7590.81,   -0.3,   0.95273, 2,    7590.81, -120.3,   0.95273, 3,    7590.81,  119.7,   0.95273
"SES_ES12_9065_BSB116", 13.8, 1,    7588.16,   -0.3,    0.9524, 2,    7588.16, -120.3,    0.9524, 3,    7588.16,  119.7,    0.9524
"SES_ES12_9064_BSB116", 13.8, 1,    7586.96,   -0.3,   0.95225, 2,    7586.96, -120.3,   0.95225, 3,    7586.96,  119.7,   0.95225
"SES_ES12_9063_BSB116", 13.8, 1,    7585.61,   -0.3,   0.95208, 2,    7585.61, -120.3,   0.95208, 3,    7585.61,  119.7,   0.95208
"SES_ES12_9062_BSB116", 13.8, 1,    7584.34,   -0.3,   0.95192, 2,    7584.34, -120.3,   0.95192, 3,    7584.34,  119.7,   0.95192
"SES_ES12_9085_BSB116", 13.8, 1,    7622.16,   -0.3,   0.95666, 2,    7622.16, -120.3,   0.95666, 3,    7622.16,  119.7,   0.95666
"SES_ES12_9086_BSB116", 13.8, 1,    7626.51,   -0.3,   0.95721, 2,    7626.51, -120.3,   0.95721, 3,    7626.51,  119.7,   0.95721
"SES_ES12_9018_BSB116", 13.8, 1,    7559.09,   -0.3,   0.94875, 2,    7559.09, -120.3,   0.94875, 3,    7559.09,  119.7,   0.94875
"SES_ES12_9021_BSB116", 13.8, 1,    7560.41,   -0.3,   0.94891, 2,    7560.41, -120.3,   0.94891, 3,    7560.41,  119.7,   0.94891
"SES_ES12_9080_BSB116", 13.8, 1,    7611.58,   -0.3,   0.95534, 2,    7611.58, -120.3,   0.95534, 3,    7611.58,  119.7,   0.95534
"SES_ES12_9079_BSB116", 13.8, 1,    7608.16,   -0.3,   0.95491, 2,    7608.16, -120.3,   0.95491, 3,    7608.16,  119.7,   0.95491
"SES_ES12_9076_BSB116", 13.8, 1,     7599.9,   -0.3,   0.95387, 2,     7599.9, -120.3,   0.95387, 3,     7599.9,  119.7,   0.95387
"SES_ES12_9075_BSB116", 13.8, 1,    7597.66,   -0.3,   0.95359, 2,    7597.66, -120.3,   0.95359, 3,    7597.66,  119.7,   0.95359
"SES_ES12_9113_BSB116", 13.8, 1,    7668.53,   -0.2,   0.96248, 2,    7668.53, -120.2,   0.96248, 3,    7668.53,  119.8,   0.96248
"SES_ES12_9114_BSB116", 13.8, 1,    7672.45,   -0.2,   0.96298, 2,    7672.45, -120.2,   0.96298, 3,    7672.45,  119.8,   0.96298
"SES_ES12_9095_BSB116", 13.8, 1,    7656.57,   -0.2,   0.96098, 2,    7656.57, -120.2,   0.96098, 3,    7656.57,  119.8,   0.96098
"SES_ES12_9094_BSB116", 13.8, 1,    7652.83,   -0.2,   0.96051, 2,    7652.83, -120.2,   0.96051, 3,    7652.83,  119.8,   0.96051
"SES_ES12_9090_BSB116", 13.8, 1,    7639.43,   -0.2,   0.95883, 2,    7639.43, -120.2,   0.95883, 3,    7639.43,  119.8,   0.95883
"SES_ES12_9091_BSB116", 13.8, 1,    7642.45,   -0.2,   0.95921, 2,    7642.45, -120.2,   0.95921, 3,    7642.45,  119.8,   0.95921
"SES_ES12_9087_BSB116", 13.8, 1,    7629.61,   -0.3,    0.9576, 2,    7629.61, -120.3,    0.9576, 3,    7629.61,  119.7,    0.9576
"SES_ES12_9116_BSB116", 13.8, 1,    7680.11,   -0.2,   0.96394, 2,    7680.11, -120.2,   0.96394, 3,    7680.11,  119.8,   0.96394
"SES_ES12_9115_BSB116", 13.8, 1,    7676.39,   -0.2,   0.96347, 2,    7676.39, -120.2,   0.96347, 3,    7676.39,  119.8,   0.96347
"SES_ES12_9140_BSB116", 13.8, 1,    7717.73,   -0.2,   0.96866, 2,    7717.73, -120.2,   0.96866, 3,    7717.73,  119.8,   0.96866
"SES_ES12_9143_BSB116", 13.8, 1,    7719.65,   -0.2,    0.9689, 2,    7719.65, -120.2,    0.9689, 3,    7719.65,  119.8,    0.9689
"SES_ES12_9138_BSB116", 13.8, 1,    7712.47,   -0.2,     0.968, 2,    7712.48, -120.2,     0.968, 3,    7712.48,  119.8,     0.968
"SES_ES12_9139_BSB116", 13.8, 1,    7715.98,   -0.2,   0.96844, 2,    7715.98, -120.2,   0.96844, 3,    7715.98,  119.8,   0.96844
"SES_ES12_9135_BSB116", 13.8, 1,    7702.73,   -0.2,   0.96678, 2,    7702.73, -120.2,   0.96678, 3,    7702.73,  119.8,   0.96678
"SES_ES12_9134_BSB116", 13.8, 1,    7699.25,   -0.2,   0.96634, 2,    7699.25, -120.2,   0.96634, 3,    7699.25,  119.8,   0.96634
"SES_ES12_9088_BSB099", 13.8, 1,    7747.19,   -0.2,   0.97236, 2,    7747.19, -120.2,   0.97236, 3,    7747.19,  119.8,   0.97236
"SES_ES12_9120_BSB099", 13.8, 1,    7752.76,   -0.2,   0.97306, 2,    7752.76, -120.2,   0.97306, 3,    7752.76,  119.8,   0.97306
"SES_ES12_9147_BSB116", 13.8, 1,    7734.05,   -0.2,   0.97071, 2,    7734.06, -120.2,   0.97071, 3,    7734.06,  119.8,   0.97071
"SES_ES12_9146_BSB116", 13.8, 1,    7730.42,   -0.2,   0.97025, 2,    7730.42, -120.2,   0.97025, 3,    7730.42,  119.8,   0.97025
"SES_ES12_9020_BSB116_S", 13.8, 1,    7560.43,   -0.3,   0.94892, 2,    7560.43, -120.3,   0.94892, 3,    7560.43,  119.7,   0.94892
"SES_ES12_9025_BSB116", 13.8, 1,    7563.73,   -0.3,   0.94933, 2,    7563.73, -120.3,   0.94933, 3,    7563.73,  119.7,   0.94933
"SES_ES12_9046_BSB116", 13.8, 1,    7570.32,   -0.3,   0.95016, 2,    7570.32, -120.3,   0.95016, 3,    7570.32,  119.7,   0.95016
"SES_ES12_9024_BSB116", 13.8, 1,       7563,   -0.3,   0.94924, 2,       7563, -120.3,   0.94924, 3,       7563,  119.7,   0.94924
"SES_ES12_9101_BSB116", 13.8, 1,    7660.33,   -0.2,   0.96145, 2,    7660.33, -120.2,   0.96146, 3,    7660.33,  119.8,   0.96146
"SES_ES12_9103_BSB116", 13.8, 1,    7660.17,   -0.2,   0.96144, 2,    7660.17, -120.2,   0.96144, 3,    7660.17,  119.8,   0.96144
"SES_ES12_9104_BSB116", 13.8, 1,    7660.21,   -0.2,   0.96144, 2,    7660.21, -120.2,   0.96144, 3,    7660.21,  119.8,   0.96144
"SES_ES12_9109_BSB116", 13.8, 1,     7660.2,   -0.2,   0.96144, 2,     7660.2, -120.2,   0.96144, 3,     7660.2,  119.8,   0.96144
"SES_ES12_9110_BSB116_S", 13.8, 1,     7660.2,   -0.2,   0.96144, 2,     7660.2, -120.2,   0.96144, 3,     7660.2,  119.8,   0.96144
"SES_ES12_9047_BSB116", 13.8, 1,    7570.01,   -0.3,   0.95012, 2,    7570.01, -120.3,   0.95012, 3,    7570.01,  119.7,   0.95012
