Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"SNW_NW11_9140_BSBRJ011_ATV", 13.8, 1,    7955.39,   -0.1,   0.99849, 2,    7955.39, -120.1,   0.99849, 3,    7955.39,  119.9,   0.99849
"SNW_NW11_9142_BSBRJ011_ATV", 13.8, 1,    7955.38,   -0.1,   0.99849, 2,    7955.38, -120.1,   0.99849, 3,    7955.38,  119.9,   0.99849
"SNW_NW11_9138_BSBRJ011_ATV", 13.8, 1,    7955.38,   -0.1,   0.99849, 2,    7955.38, -120.1,   0.99849, 3,    7955.38,  119.9,   0.99849
"SNW_NW11_9139_BSBRJ011_ATV", 13.8, 1,    7955.39,   -0.1,   0.99849, 2,    7955.39, -120.1,   0.99849, 3,    7955.39,  119.9,   0.99849
"SNW_NW11_9137_BSBRJ011_ATV", 13.8, 1,    7955.38,   -0.1,   0.99849, 2,    7955.38, -120.1,   0.99849, 3,    7955.38,  119.9,   0.99849
"SNW_NW11_9135_BSBRJ011_ATV_S", 13.8, 1,    7955.38,   -0.1,   0.99849, 2,    7955.38, -120.1,   0.99849, 3,    7955.38,  119.9,   0.99849
"SNW_NW11_9006_BSB005", 13.8, 1,       7955,   -0.1,   0.99844, 2,       7955, -120.1,   0.99844, 3,       7955,  119.9,   0.99844
"SNW_NW11_9007_BSB005", 13.8, 1,    7954.98,   -0.1,   0.99844, 2,    7954.98, -120.1,   0.99844, 3,    7954.98,  119.9,   0.99844
"SNW_NW11_9200_BSB003", 13.8, 1,    7954.91,   -0.1,   0.99843, 2,    7954.91, -120.1,   0.99843, 3,    7954.91,  119.9,   0.99843
"SNW_NW11_9201_BSB003", 13.8, 1,     7954.9,   -0.1,   0.99843, 2,     7954.9, -120.1,   0.99843, 3,     7954.9,  119.9,   0.99843
"SNW_NW11_9202_BSB003", 13.8, 1,     7954.9,   -0.1,   0.99843, 2,     7954.9, -120.1,   0.99843, 3,     7954.9,  119.9,   0.99843
"SNW_NW11_9203_BSB003", 13.8, 1,     7954.9,   -0.1,   0.99843, 2,     7954.9, -120.1,   0.99843, 3,     7954.9,  119.9,   0.99843
"SNW_NW11_9204_BSB003", 13.8, 1,     7954.9,   -0.1,   0.99843, 2,     7954.9, -120.1,   0.99843, 3,     7954.9,  119.9,   0.99843
"SNW_NW11_9206_BSB003", 13.8, 1,     7954.9,   -0.1,   0.99843, 2,     7954.9, -120.1,   0.99843, 3,     7954.9,  119.9,   0.99843
"SNW_NW11_9207_BSB003", 13.8, 1,     7954.9,   -0.1,   0.99843, 2,     7954.9, -120.1,   0.99843, 3,     7954.9,  119.9,   0.99843
"SNW_NW11_9208_BSB003", 13.8, 1,     7954.9,   -0.1,   0.99843, 2,     7954.9, -120.1,   0.99843, 3,     7954.9,  119.9,   0.99843
"SNW_NW11_9209_BSB003", 13.8, 1,     7954.9,   -0.1,   0.99843, 2,     7954.9, -120.1,   0.99843, 3,     7954.9,  119.9,   0.99843
"SNW_NW11_9210_BSB003", 13.8, 1,     7954.9,   -0.1,   0.99843, 2,     7954.9, -120.1,   0.99843, 3,     7954.9,  119.9,   0.99843
"SNW_NW11_9213_BSB003", 13.8, 1,     7954.9,   -0.1,   0.99843, 2,     7954.9, -120.1,   0.99843, 3,     7954.9,  119.9,   0.99843
"SNW_NW11_9214_BSB003", 13.8, 1,     7954.9,   -0.1,   0.99843, 2,     7954.9, -120.1,   0.99843, 3,     7954.9,  119.9,   0.99843
"SNW_NW11_9219_BSB003", 13.8, 1,     7954.9,   -0.1,   0.99843, 2,     7954.9, -120.1,   0.99843, 3,     7954.9,  119.9,   0.99843
"SNW_NW11_9220_BSB003", 13.8, 1,     7954.9,   -0.1,   0.99843, 2,     7954.9, -120.1,   0.99843, 3,     7954.9,  119.9,   0.99843
"SNW_NW11_9128_BSB006", 13.8, 1,    7954.67,   -0.1,    0.9984, 2,    7954.67, -120.1,    0.9984, 3,    7954.67,  119.9,    0.9984
"SNW_NW11_9130_BSB006", 13.8, 1,    7954.67,   -0.1,    0.9984, 2,    7954.67, -120.1,    0.9984, 3,    7954.67,  119.9,    0.9984
"SNW_NW11_9007_BSBRJ015_ATV", 13.8, 1,    7954.99,   -0.1,   0.99844, 2,    7954.99, -120.1,   0.99844, 3,    7954.99,  119.9,   0.99844
"SNW_NW11_9011_BSBRJ015_ATV", 13.8, 1,    7954.99,   -0.1,   0.99844, 2,    7954.99, -120.1,   0.99844, 3,    7954.99,  119.9,   0.99844
"SNW_NW11_9079_BSBRJ015_ATV", 13.8, 1,    7954.98,   -0.1,   0.99844, 2,    7954.98, -120.1,   0.99844, 3,    7954.98,  119.9,   0.99844
"SNW_NW11_9205_BSB003", 13.8, 1,     7954.9,   -0.1,   0.99843, 2,     7954.9, -120.1,   0.99843, 3,     7954.9,  119.9,   0.99843
"SNW_NW11_9221_BSB003", 13.8, 1,     7954.9,   -0.1,   0.99843, 2,     7954.9, -120.1,   0.99843, 3,     7954.9,  119.9,   0.99843
"SNW_NW11_9222_BSB003", 13.8, 1,     7954.9,   -0.1,   0.99843, 2,     7954.9, -120.1,   0.99843, 3,     7954.9,  119.9,   0.99843
"SNW_NW11_9064_BSB005", 13.8, 1,    7954.05,   -0.1,   0.99832, 2,    7954.05, -120.1,   0.99832, 3,    7954.05,  119.9,   0.99832
"SNW_NW11_9398_BSB005", 13.8, 1,    7954.01,   -0.1,   0.99831, 2,    7954.01, -120.1,   0.99831, 3,    7954.01,  119.9,   0.99831
"SNW_NW11_9399_BSB005", 13.8, 1,    7954.01,   -0.1,   0.99831, 2,    7954.01, -120.1,   0.99831, 3,    7954.01,  119.9,   0.99831
"SNW_NW11_9147_BSBRJ011_ATV", 13.8, 1,    7955.41,   -0.1,   0.99849, 2,    7955.41, -120.1,   0.99849, 3,    7955.41,  119.9,   0.99849
"SNW_NW11_9148_BSBRJ011_ATV", 13.8, 1,    7955.42,   -0.1,   0.99849, 2,    7955.42, -120.1,   0.99849, 3,    7955.42,  119.9,   0.99849
"SNW_NW11_9084_BSB005", 13.8, 1,    7954.01,   -0.1,   0.99831, 2,    7954.01, -120.1,   0.99831, 3,    7954.01,  119.9,   0.99831
"SNW_NW11_9085_BSB005", 13.8, 1,    7954.01,   -0.1,   0.99831, 2,    7954.01, -120.1,   0.99831, 3,    7954.01,  119.9,   0.99831
"SNW_NW11_9128_BSBRJ011_ATV", 13.8, 1,    7955.38,   -0.1,   0.99849, 2,    7955.38, -120.1,   0.99849, 3,    7955.38,  119.9,   0.99849
"SNW_NW11_9129_BSBRJ011_ATV", 13.8, 1,    7955.38,   -0.1,   0.99849, 2,    7955.38, -120.1,   0.99849, 3,    7955.38,  119.9,   0.99849
"SNW_NW11_9023_BSB005", 13.8, 1,    7954.62,   -0.1,   0.99839, 2,    7954.62, -120.1,   0.99839, 3,    7954.62,  119.9,   0.99839
"SNW_NW11_9024_BSB005", 13.8, 1,    7954.59,   -0.1,   0.99839, 2,    7954.59, -120.1,   0.99839, 3,    7954.59,  119.9,   0.99839
"SNW_NW11_9224_BSB005", 13.8, 1,    7954.13,   -0.1,   0.99833, 2,    7954.13, -120.1,   0.99833, 3,    7954.13,  119.9,   0.99833
"SNW_NW11_9225_BSB005", 13.8, 1,    7954.14,   -0.1,   0.99833, 2,    7954.14, -120.1,   0.99833, 3,    7954.14,  119.9,   0.99833
"SNW_NW11_9242_BSB005", 13.8, 1,    7953.96,   -0.1,   0.99831, 2,    7953.96, -120.1,   0.99831, 3,    7953.96,  119.9,   0.99831
"SNW_NW11_9243_BSB005", 13.8, 1,    7953.95,   -0.1,   0.99831, 2,    7953.95, -120.1,   0.99831, 3,    7953.95,  119.9,   0.99831
"SNW_NW11_9113_BSB006", 13.8, 1,    7955.08,   -0.1,   0.99845, 2,    7955.08, -120.1,   0.99845, 3,    7955.08,  119.9,   0.99845
"SNW_NW11_9114_BSB006", 13.8, 1,    7955.06,   -0.1,   0.99845, 2,    7955.06, -120.1,   0.99845, 3,    7955.06,  119.9,   0.99845
"SNW_NW11_9082_BSB006", 13.8, 1,     7955.2,   -0.1,   0.99846, 2,     7955.2, -120.1,   0.99846, 3,     7955.2,  119.9,   0.99846
"SNW_NW11_9083_BSB006", 13.8, 1,     7955.2,   -0.1,   0.99846, 2,     7955.2, -120.1,   0.99846, 3,     7955.2,  119.9,   0.99846
"SNW_NW11_9119_BSB006", 13.8, 1,    7954.95,   -0.1,   0.99843, 2,    7954.95, -120.1,   0.99843, 3,    7954.95,  119.9,   0.99843
"SNW_NW11_9121_BSB006", 13.8, 1,     7954.9,   -0.1,   0.99843, 2,     7954.9, -120.1,   0.99843, 3,     7954.9,  119.9,   0.99843
"SNW_NW11_9138_BSB006", 13.8, 1,    7954.68,   -0.1,    0.9984, 2,    7954.68, -120.1,    0.9984, 3,    7954.68,  119.9,    0.9984
"SNW_NW11_9139_BSB006_S", 13.8, 1,    7954.69,   -0.1,    0.9984, 2,    7954.69, -120.1,    0.9984, 3,    7954.69,  119.9,    0.9984
"SNW_NW11_9115_BSB006", 13.8, 1,    7955.17,   -0.1,   0.99846, 2,    7955.17, -120.1,   0.99846, 3,    7955.17,  119.9,   0.99846
"SNW_NW11_BSB_FL_MT_5184700", 13.8, 1,    7955.17,   -0.1,   0.99846, 2,    7955.17, -120.1,   0.99846, 3,    7955.17,  119.9,   0.99846
"SNW_NW11_9031_BSB006", 13.8, 1,     7956.8,   -0.1,   0.99867, 2,     7956.8, -120.1,   0.99867, 3,     7956.8,  119.9,   0.99867
