Element, I1_1, Ang1_1, I1_2, Ang1_2, I1_3, Ang1_3, I1_4, Ang1_4, Iresid1, AngResid1, I2_1, Ang2_1, I2_2, Ang2_2, I2_3, Ang2_3, I2_4, Ang2_4, Iresid2, AngResid2
Line.L_BSB_MT_3860,    10.2115,   149.97,    10.2114,    29.97,    10.2116,   -90.02,          0,     0.00, 0.000102681,   -35.13,    10.2115,   -30.03,    10.2114,  -150.03,    10.2116,    89.98,          0,     0.00, 0.00010268,   144.87
Line.L_BSB_MT_3861,    10.2115,   149.97,    10.2114,    29.97,    10.2116,   -90.02,          0,     0.00, 0.00010268,   -35.13,    10.2115,   -30.03,    10.2114,  -150.03,    10.2116,    89.98,          0,     0.00, 0.00010268,   144.87
Line.L_BSB_MT_3862,    10.2114,   149.97,    10.2114,    29.97,    10.2115,   -90.03,          0,     0.00, 6.6994E-005,   -29.22,    10.2114,   -30.03,    10.2114,  -150.03,    10.2115,    89.97,          0,     0.00, 6.69939E-005,   150.78
Line.L_BSB_MT_3865,    215.098,   154.62,    215.099,    34.62,    215.099,   -85.38,          0,     0.00, 0.000476632,   -99.00,    215.098,   -25.38,    215.099,  -145.38,    215.099,    94.62,          0,     0.00, 0.000476632,    81.00
Line.L_BSB_MT_3866,    215.098,   154.62,    215.099,    34.62,    215.099,   -85.38,          0,     0.00, 0.000476632,   -99.00,    215.098,   -25.38,    215.099,  -145.38,    215.099,    94.62,          0,     0.00, 0.000476632,    81.00
Line.L_BSB_MT_3867,    215.098,   154.62,    215.099,    34.62,    215.099,   -85.38,          0,     0.00, 0.000476632,   -99.00,    215.098,   -25.38,    215.099,  -145.38,    215.099,    94.62,          0,     0.00, 0.000476632,    81.00
Line.L_BSB_MT_3868,    215.098,   154.62,    215.099,    34.62,    215.099,   -85.38,          0,     0.00, 0.000476632,   -99.00,    215.098,   -25.38,    215.099,  -145.38,    215.099,    94.62,          0,     0.00, 0.000476632,    81.00
Line.L_BSB_MT_3869,    215.098,   154.62,    215.099,    34.62,    215.099,   -85.38,          0,     0.00, 0.000476632,   -99.00,    215.098,   -25.38,    215.099,  -145.38,    215.099,    94.62,          0,     0.00, 0.000476632,    81.00
Line.L_BSB_MT_3870,    275.174,   -25.27,    275.176,  -145.27,    275.176,    94.73,          0,     0.00, 0.00155411,   129.80,    275.174,   154.73,    275.176,    34.73,    275.176,   -85.27,          0,     0.00, 0.00155411,   -50.20
Line.L_BSB_MT_3871,    275.174,   -25.27,    275.176,  -145.27,    275.176,    94.73,          0,     0.00, 0.00155411,   129.80,    275.174,   154.73,    275.176,    34.73,    275.176,   -85.27,          0,     0.00, 0.00155411,   -50.20
Line.L_BSB_MT_3872,    275.174,   -25.27,    275.176,  -145.27,    275.176,    94.73,          0,     0.00, 0.00155411,   129.80,    275.174,   154.73,    275.176,    34.73,    275.176,   -85.27,          0,     0.00, 0.00155411,   -50.20
Line.L_BSB_MT_3873,    275.174,   -25.27,    275.176,  -145.27,    275.176,    94.73,          0,     0.00, 0.00155411,   129.80,    275.174,   154.73,    275.176,    34.73,    275.176,   -85.27,          0,     0.00, 0.00155411,   -50.20
Line.L_BSB_MT_3889,    1.18835,   -24.87,    1.18837,  -144.87,    1.18844,    95.13,          0,     0.00, 8.60497E-005,    95.00,    1.18835,   155.13,    1.18837,    35.13,    1.18844,   -84.87,          0,     0.00, 8.60496E-005,   -85.00
Line.L_BSB_MT_5310,    1.18835,   -24.87,    1.18837,  -144.87,    1.18844,    95.13,          0,     0.00, 8.60495E-005,    95.00,    1.18835,   155.13,    1.18837,    35.13,    1.18844,   -84.87,          0,     0.00, 8.60495E-005,   -85.00
Line.L_BSB_MT_5330, 4.42579E-011,   170.54, 9.32487E-011,    20.56, 6.50781E-011,   -63.43,          0,     0.00, 7.49989E-011,   -14.04, 4.00178E-011,    90.00, 4.88086E-011,  -153.43, 1.17321E-010,    97.13,          0,     0.00, 1.46652E-010,   113.39
Line.L_BSB_MT_5337,   0.773714,   -25.24,   0.773713,  -145.24,   0.773713,    94.76,          0,     0.00, 1.18872E-007,   -31.86,   0.773714,   154.76,   0.773713,    34.76,   0.773713,   -85.24,          0,     0.00, 1.18496E-007,   147.95
